author_id,author_name,country,institution,conference,year,source_url,source_note
ECCV-2024-A000085,Haibin Ling,UNKNOWN,UNKNOWN,ECCV,2024,https://link.springer.com/chapter/10.1007/978-3-031-73232-4_17,Parsed from Springer proceedings TOC; affiliations require first-page enrichment and author lists may be truncated with et al.
ECCV-2024-A000086,Federica Arrigoni,UNKNOWN,UNKNOWN,ECCV,2024,https://link.springer.com/chapter/10.1007/978-3-031-73232-4_18,Parsed from Springer proceedings TOC; affiliations require first-page enrichment and author lists may be truncated with et al.
ECCV-2024-A000087,Andrea Fusiello,UNKNOWN,UNKNOWN,ECCV,2024,https://link.springer.com/chapter/10.1007/978-3-031-73232-4_18,Parsed from Springer proceedings TOC; affiliations require first-page enrichment and author lists may be truncated with et al.
ECCV-2024-A000088,Tomas Pajdla,UNKNOWN,UNKNOWN,ECCV,2024,https://link.springer.com/chapter/10.1007/978-3-031-73232-4_18,Parsed from Springer proceedings TOC; affiliations require first-page enrichment and author lists may be truncated with et al.
ECCV-2024-A000089,Jiawei Zhang,UNKNOWN,UNKNOWN,ECCV,2024,https://link.springer.com/chapter/10.1007/978-3-031-73232-4_19,Parsed from Springer proceedings TOC; affiliations require first-page enrichment and author lists may be truncated with et al.
ECCV-2024-A000090,Jiahe Li,UNKNOWN,UNKNOWN,ECCV,2024,https://link.springer.com/chapter/10.1007/978-3-031-73232-4_19,Parsed from Springer proceedings TOC; affiliations require first-page enrichment and author lists may be truncated with et al.
ECCV-2024-A000091,Xiaohan Yu,UNKNOWN,UNKNOWN,ECCV,2024,https://link.springer.com/chapter/10.1007/978-3-031-73232-4_19,Parsed from Springer proceedings TOC; affiliations require first-page enrichment and author lists may be truncated with et al.
ECCV-2024-A000092,Lei Huang,UNKNOWN,UNKNOWN,ECCV,2024,https://link.springer.com/chapter/10.1007/978-3-031-73232-4_19,Parsed from Springer proceedings TOC; affiliations require first-page enrichment and author lists may be truncated with et al.
ECCV-2024-A000093,Lin Gu,UNKNOWN,UNKNOWN,ECCV,2024,https://link.springer.com/chapter/10.1007/978-3-031-73232-4_19,Parsed from Springer proceedings TOC; affiliations require first-page enrichment and author lists may be truncated with et al.
ECCV-2024-A000094,Jin Zheng et al.,UNKNOWN,UNKNOWN,ECCV,2024,https://link.springer.com/chapter/10.1007/978-3-031-73232-4_19,Parsed from Springer proceedings TOC; affiliations require first-page enrichment and author lists may be truncated with et al.
ECCV-2024-A000095,Qingwen Zhang,UNKNOWN,UNKNOWN,ECCV,2024,https://link.springer.com/chapter/10.1007/978-3-031-73232-4_20,Parsed from Springer proceedings TOC; affiliations require first-page enrichment and author lists may be truncated with et al.
ECCV-2024-A000096,Yi Yang,UNKNOWN,UNKNOWN,ECCV,2024,https://link.springer.com/chapter/10.1007/978-3-031-73232-4_20,Parsed from Springer proceedings TOC; affiliations require first-page enrichment and author lists may be truncated with et al.
ECCV-2024-A000097,Peizheng Li,UNKNOWN,UNKNOWN,ECCV,2024,https://link.springer.com/chapter/10.1007/978-3-031-73232-4_20,Parsed from Springer proceedings TOC; affiliations require first-page enrichment and author lists may be truncated with et al.
ECCV-2024-A000098,Olov Andersson,UNKNOWN,UNKNOWN,ECCV,2024,https://link.springer.com/chapter/10.1007/978-3-031-73232-4_20,Parsed from Springer proceedings TOC; affiliations require first-page enrichment and author lists may be truncated with et al.
ECCV-2024-A000099,Patric Jensfelt,UNKNOWN,UNKNOWN,ECCV,2024,https://link.springer.com/chapter/10.1007/978-3-031-73232-4_20,Parsed from Springer proceedings TOC; affiliations require first-page enrichment and author lists may be truncated with et al.
ECCV-2024-A000100,Ta-Ying Cheng,UNKNOWN,UNKNOWN,ECCV,2024,https://link.springer.com/chapter/10.1007/978-3-031-73232-4_21,Parsed from Springer proceedings TOC; affiliations require first-page enrichment and author lists may be truncated with et al.
ECCV-2024-A000101,Prafull Sharma,UNKNOWN,UNKNOWN,ECCV,2024,https://link.springer.com/chapter/10.1007/978-3-031-73232-4_21,Parsed from Springer proceedings TOC; affiliations require first-page enrichment and author lists may be truncated with et al.
ECCV-2024-A000102,Andrew Markham,UNKNOWN,UNKNOWN,ECCV,2024,https://link.springer.com/chapter/10.1007/978-3-031-73232-4_21,Parsed from Springer proceedings TOC; affiliations require first-page enrichment and author lists may be truncated with et al.
ECCV-2024-A000103,Niki Trigoni,UNKNOWN,UNKNOWN,ECCV,2024,https://link.springer.com/chapter/10.1007/978-3-031-73232-4_21,Parsed from Springer proceedings TOC; affiliations require first-page enrichment and author lists may be truncated with et al.
ECCV-2024-A000104,Varun Jampani,UNKNOWN,UNKNOWN,ECCV,2024,https://link.springer.com/chapter/10.1007/978-3-031-73232-4_21,Parsed from Springer proceedings TOC; affiliations require first-page enrichment and author lists may be truncated with et al.
ECCV-2024-A000105,Yunzhi Zhang,UNKNOWN,UNKNOWN,ECCV,2024,https://link.springer.com/chapter/10.1007/978-3-031-73232-4_22,Parsed from Springer proceedings TOC; affiliations require first-page enrichment and author lists may be truncated with et al.
ECCV-2024-A000106,Zizhang Li,UNKNOWN,UNKNOWN,ECCV,2024,https://link.springer.com/chapter/10.1007/978-3-031-73232-4_22,Parsed from Springer proceedings TOC; affiliations require first-page enrichment and author lists may be truncated with et al.
ECCV-2024-A000107,Amit Raj,UNKNOWN,UNKNOWN,ECCV,2024,https://link.springer.com/chapter/10.1007/978-3-031-73232-4_22,Parsed from Springer proceedings TOC; affiliations require first-page enrichment and author lists may be truncated with et al.
ECCV-2024-A000108,Andreas Engelhardt,UNKNOWN,UNKNOWN,ECCV,2024,https://link.springer.com/chapter/10.1007/978-3-031-73232-4_22,Parsed from Springer proceedings TOC; affiliations require first-page enrichment and author lists may be truncated with et al.
ECCV-2024-A000109,Yuanzhen Li,UNKNOWN,UNKNOWN,ECCV,2024,https://link.springer.com/chapter/10.1007/978-3-031-73232-4_22,Parsed from Springer proceedings TOC; affiliations require first-page enrichment and author lists may be truncated with et al.
