paper_id,author_id,author_name,institution_candidate,country_candidate,first_page_text_path
CVPR-2015-P0470,CVPR-2015-A001719,Paul Bodesheim,"Computer Vision Group, Friedrich Schiller University Jena, Germany",Germany,data/raw/cvpr/2015/first_pages/CVPR-2015-P0470.txt
CVPR-2015-P0470,CVPR-2015-A001720,Joachim Denzler,"Computer Vision Group, Friedrich Schiller University Jena, Germany",Germany,data/raw/cvpr/2015/first_pages/CVPR-2015-P0470.txt
CVPR-2015-P0471,CVPR-2015-A001721,Sergey Zagoruyko,UNKNOWN,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0471.txt
CVPR-2015-P0471,CVPR-2015-A001722,Nikos Komodakis,UNKNOWN,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0471.txt
CVPR-2015-P0472,CVPR-2015-A001723,Chenxia Wu,"Department of Computer Science, Cornell University",UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0472.txt
CVPR-2015-P0472,CVPR-2015-A001724,Jiemi Zhang,"Department of Computer Science, Cornell University",UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0472.txt
CVPR-2015-P0472,CVPR-2015-A001725,Silvio Savarese,UNKNOWN,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0472.txt
CVPR-2015-P0472,CVPR-2015-A001726,Ashutosh Saxena,"Department of Computer Science, Cornell University",UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0472.txt
CVPR-2015-P0473,CVPR-2015-A001727,Lianli Gao,"University of Electronic Science and Technology of China, China.",China,data/raw/cvpr/2015/first_pages/CVPR-2015-P0473.txt
CVPR-2015-P0473,CVPR-2015-A001728,Jingkuan Song,"University of Electronic Science and Technology of China, China.",China,data/raw/cvpr/2015/first_pages/CVPR-2015-P0473.txt
CVPR-2015-P0473,CVPR-2015-A001729,Feiping Nie,"University of Electronic Science and Technology of China, China.",China,data/raw/cvpr/2015/first_pages/CVPR-2015-P0473.txt
CVPR-2015-P0473,CVPR-2015-A001730,Yan Yan,"University of Electronic Science and Technology of China, China.",China,data/raw/cvpr/2015/first_pages/CVPR-2015-P0473.txt
CVPR-2015-P0473,CVPR-2015-A001731,Nicu Sebe,"University of Electronic Science and Technology of China, China.",China,data/raw/cvpr/2015/first_pages/CVPR-2015-P0473.txt
CVPR-2015-P0473,CVPR-2015-A001732,Heng Tao Shen,"University of Electronic Science and Technology of China, China.",China,data/raw/cvpr/2015/first_pages/CVPR-2015-P0473.txt
CVPR-2015-P0474,CVPR-2015-A001733,Gedas Bertasius,University of Pennsylvania,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0474.txt
CVPR-2015-P0474,CVPR-2015-A001734,Jianbo Shi,University of Pennsylvania,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0474.txt
CVPR-2015-P0474,CVPR-2015-A001735,Lorenzo Torresani,Dartmouth College,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0474.txt
CVPR-2015-P0475,CVPR-2015-A001736,Tejas D. Kulkarni,Microsoft Research,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0475.txt
CVPR-2015-P0475,CVPR-2015-A001737,Pushmeet Kohli,Microsoft Research,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0475.txt
CVPR-2015-P0475,CVPR-2015-A001738,Joshua B. Tenenbaum,Microsoft Research,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0475.txt
CVPR-2015-P0475,CVPR-2015-A001739,Vikash Mansinghka,Microsoft Research,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0475.txt
CVPR-2015-P0476,CVPR-2015-A001740,Julien Valentin,UNKNOWN,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0476.txt
CVPR-2015-P0476,CVPR-2015-A001741,Matthias Niessner,UNKNOWN,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0476.txt
CVPR-2015-P0476,CVPR-2015-A001742,Jamie Shotton,UNKNOWN,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0476.txt
CVPR-2015-P0476,CVPR-2015-A001743,Andrew Fitzgibbon,UNKNOWN,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0476.txt
CVPR-2015-P0476,CVPR-2015-A001744,Shahram Izadi,UNKNOWN,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0476.txt
CVPR-2015-P0476,CVPR-2015-A001745,Philip H. S. Torr,UNKNOWN,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0476.txt
CVPR-2015-P0477,CVPR-2015-A001746,Yang Song,"BMIT Research Group, School of IT, University of Sydney, Australia",Australia,data/raw/cvpr/2015/first_pages/CVPR-2015-P0477.txt
CVPR-2015-P0477,CVPR-2015-A001747,Weidong Cai,"BMIT Research Group, School of IT, University of Sydney, Australia",Australia,data/raw/cvpr/2015/first_pages/CVPR-2015-P0477.txt
CVPR-2015-P0477,CVPR-2015-A001748,Qing Li,"BMIT Research Group, School of IT, University of Sydney, Australia",Australia,data/raw/cvpr/2015/first_pages/CVPR-2015-P0477.txt
CVPR-2015-P0477,CVPR-2015-A001749,Fan Zhang,"BMIT Research Group, School of IT, University of Sydney, Australia",Australia,data/raw/cvpr/2015/first_pages/CVPR-2015-P0477.txt
CVPR-2015-P0477,CVPR-2015-A001750,David Dagan Feng,"BMIT Research Group, School of IT, University of Sydney, Australia",Australia,data/raw/cvpr/2015/first_pages/CVPR-2015-P0477.txt
CVPR-2015-P0477,CVPR-2015-A001751,Heng Huang,"Department of Computer Science and Engineering, University of Texas, Arlington, USA",United States,data/raw/cvpr/2015/first_pages/CVPR-2015-P0477.txt
CVPR-2015-P0478,CVPR-2015-A001752,Xiaoyang Wang,"Dept. of ECSE, Rensselaer Polytechnic Institute, USA",United States,data/raw/cvpr/2015/first_pages/CVPR-2015-P0478.txt
CVPR-2015-P0478,CVPR-2015-A001753,Qiang Ji,"Dept. of ECSE, Rensselaer Polytechnic Institute, USA",United States,data/raw/cvpr/2015/first_pages/CVPR-2015-P0478.txt
CVPR-2015-P0479,CVPR-2015-A001754,Huazhu Fu,"School of Computer Engineering, Nanyang Technological University, Singapore",Singapore,data/raw/cvpr/2015/first_pages/CVPR-2015-P0479.txt
CVPR-2015-P0479,CVPR-2015-A001755,Dong Xu,"School of Computer Engineering, Nanyang Technological University, Singapore",Singapore,data/raw/cvpr/2015/first_pages/CVPR-2015-P0479.txt
CVPR-2015-P0479,CVPR-2015-A001756,Stephen Lin,"Microsoft Research, Beijing, China",China,data/raw/cvpr/2015/first_pages/CVPR-2015-P0479.txt
CVPR-2015-P0479,CVPR-2015-A001757,Jiang Liu,UNKNOWN,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0479.txt
CVPR-2015-P0480,CVPR-2015-A001758,Benjamin Klein,The Blavatnik School of Computer Science Tel Aviv University,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0480.txt
CVPR-2015-P0480,CVPR-2015-A001759,Guy Lev,The Blavatnik School of Computer Science Tel Aviv University,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0480.txt
CVPR-2015-P0480,CVPR-2015-A001760,Gil Sadeh,The Blavatnik School of Computer Science Tel Aviv University,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0480.txt
CVPR-2015-P0480,CVPR-2015-A001761,Lior Wolf,The Blavatnik School of Computer Science Tel Aviv University,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0480.txt
CVPR-2015-P0481,CVPR-2015-A001762,Xiaowei Zhou,University of Pennsylvania Beijing Normal University,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0481.txt
CVPR-2015-P0481,CVPR-2015-A001763,Spyridon Leonardos,University of Pennsylvania Beijing Normal University,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0481.txt
CVPR-2015-P0481,CVPR-2015-A001764,Xiaoyan Hu,University of Pennsylvania Beijing Normal University,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0481.txt
CVPR-2015-P0481,CVPR-2015-A001765,Kostas Daniilidis,University of Pennsylvania Beijing Normal University,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0481.txt
CVPR-2015-P0482,CVPR-2015-A001766,Andelo Martinovic,UNKNOWN,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0482.txt
CVPR-2015-P0482,CVPR-2015-A001767,Jan Knopp,UNKNOWN,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0482.txt
CVPR-2015-P0482,CVPR-2015-A001768,Hayko Riemenschneider,UNKNOWN,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0482.txt
CVPR-2015-P0482,CVPR-2015-A001769,Luc Van Gool,UNKNOWN,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0482.txt
CVPR-2015-P0483,CVPR-2015-A001770,Jonathan T. Barron,UNKNOWN,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0483.txt
CVPR-2015-P0483,CVPR-2015-A001771,Andrew Adams,UNKNOWN,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0483.txt
CVPR-2015-P0483,CVPR-2015-A001772,YiChang Shih,UNKNOWN,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0483.txt
CVPR-2015-P0483,CVPR-2015-A001773,Carlos Hernandez,UNKNOWN,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0483.txt
CVPR-2015-P0484,CVPR-2015-A001774,Nicola Fioraio,"CVLab - CSE, University of Bologna Viale Risorgimento, Bologna, Italy Microsoft Research Station Road Cambridge CB1 2FB, UK",United Kingdom | Italy,data/raw/cvpr/2015/first_pages/CVPR-2015-P0484.txt
CVPR-2015-P0484,CVPR-2015-A001775,Jonathan Taylor,"CVLab - CSE, University of Bologna Viale Risorgimento, Bologna, Italy Microsoft Research Station Road Cambridge CB1 2FB, UK",United Kingdom | Italy,data/raw/cvpr/2015/first_pages/CVPR-2015-P0484.txt
CVPR-2015-P0484,CVPR-2015-A001776,Andrew Fitzgibbon,"CVLab - CSE, University of Bologna Viale Risorgimento, Bologna, Italy Microsoft Research Station Road Cambridge CB1 2FB, UK",United Kingdom | Italy,data/raw/cvpr/2015/first_pages/CVPR-2015-P0484.txt
CVPR-2015-P0484,CVPR-2015-A001777,Luigi Di Stefano,"CVLab - CSE, University of Bologna Viale Risorgimento, Bologna, Italy Microsoft Research Station Road Cambridge CB1 2FB, UK",United Kingdom | Italy,data/raw/cvpr/2015/first_pages/CVPR-2015-P0484.txt
CVPR-2015-P0484,CVPR-2015-A001778,Shahram Izadi,"CVLab - CSE, University of Bologna Viale Risorgimento, Bologna, Italy Microsoft Research Station Road Cambridge CB1 2FB, UK",United Kingdom | Italy,data/raw/cvpr/2015/first_pages/CVPR-2015-P0484.txt
CVPR-2015-P0485,CVPR-2015-A001779,Tae-Hyun Oh,KAIST,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0485.txt
CVPR-2015-P0485,CVPR-2015-A001780,Yasuyuki Matsushita,KAIST,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0485.txt
CVPR-2015-P0485,CVPR-2015-A001781,Yu-Wing Tai,KAIST,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0485.txt
CVPR-2015-P0485,CVPR-2015-A001782,In So Kweon,KAIST,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0485.txt
CVPR-2015-P0486,CVPR-2015-A001783,Danda Pani Paudel,"Le2i laboratory, University of Bourgogne, CNRS, France",France,data/raw/cvpr/2015/first_pages/CVPR-2015-P0486.txt
CVPR-2015-P0486,CVPR-2015-A001784,Adlane Habed,"Le2i laboratory, University of Bourgogne, CNRS, France ICube laboratory, University of Strasbourg, CNRS, France LITIS EA laboratory, University of Rouen, France",France,data/raw/cvpr/2015/first_pages/CVPR-2015-P0486.txt
CVPR-2015-P0486,CVPR-2015-A001785,Cedric Demonceaux,UNKNOWN,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0486.txt
CVPR-2015-P0486,CVPR-2015-A001786,Pascal Vasseur,"LITIS EA laboratory, University of Rouen, France",France,data/raw/cvpr/2015/first_pages/CVPR-2015-P0486.txt
CVPR-2015-P0487,CVPR-2015-A001787,Wei-Zhi Nie,"School of Electronics Information Engineering, Tianjin University, China",China,data/raw/cvpr/2015/first_pages/CVPR-2015-P0487.txt
CVPR-2015-P0487,CVPR-2015-A001788,An-An Liu,"School of Electronics Information Engineering, Tianjin University, China",China,data/raw/cvpr/2015/first_pages/CVPR-2015-P0487.txt
CVPR-2015-P0487,CVPR-2015-A001789,Zan Gao,"School of Computer & Communication Engineering, Tianjin University of Technology, China",China,data/raw/cvpr/2015/first_pages/CVPR-2015-P0487.txt
CVPR-2015-P0487,CVPR-2015-A001790,Yu-Ting Su,"School of Electronics Information Engineering, Tianjin University, China",China,data/raw/cvpr/2015/first_pages/CVPR-2015-P0487.txt
CVPR-2015-P0488,CVPR-2015-A001791,Xucong Zhang,UNKNOWN,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0488.txt
CVPR-2015-P0488,CVPR-2015-A001792,Yusuke Sugano,UNKNOWN,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0488.txt
CVPR-2015-P0488,CVPR-2015-A001793,Mario Fritz,Scalable Learning and Perception Group,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0488.txt
CVPR-2015-P0488,CVPR-2015-A001794,Andreas Bulling,UNKNOWN,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0488.txt
CVPR-2015-P0489,CVPR-2015-A001795,Jiyoung Jung,"Robotics and Computer Vision Lab, KAIST",UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0489.txt
CVPR-2015-P0489,CVPR-2015-A001796,Joon-Young Lee,"Robotics and Computer Vision Lab, KAIST",UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0489.txt
CVPR-2015-P0489,CVPR-2015-A001797,In So Kweon,"Robotics and Computer Vision Lab, KAIST",UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0489.txt
CVPR-2015-P0490,CVPR-2015-A001798,Zhizhong Li,"School of Mathematics, Peking University, Beijing, China | Advanced Algorithm Research Group, HTC, Beijing, China",China,data/raw/cvpr/2015/first_pages/CVPR-2015-P0490.txt
CVPR-2015-P0490,CVPR-2015-A001799,Deli Zhao,"Advanced Algorithm Research Group, HTC, Beijing, China",China,data/raw/cvpr/2015/first_pages/CVPR-2015-P0490.txt
CVPR-2015-P0490,CVPR-2015-A001800,Zhouchen Lin,"Key Laboratory of Machine Perception (MOE), School of EECS, Peking University, Beijing, China | Cooperative Medianet Innovation Center, Shanghai, China",China,data/raw/cvpr/2015/first_pages/CVPR-2015-P0490.txt
CVPR-2015-P0490,CVPR-2015-A001801,Edward Y. Chang,HTC Research,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0490.txt
CVPR-2015-P0491,CVPR-2015-A001802,Bing Su,"Tsinghua University, Beijing, China",China,data/raw/cvpr/2015/first_pages/CVPR-2015-P0491.txt
CVPR-2015-P0491,CVPR-2015-A001803,Xiaoqing Ding,"Tsinghua University, Beijing, China",China,data/raw/cvpr/2015/first_pages/CVPR-2015-P0491.txt
CVPR-2015-P0491,CVPR-2015-A001804,Changsong Liu,"Tsinghua University, Beijing, China",China,data/raw/cvpr/2015/first_pages/CVPR-2015-P0491.txt
CVPR-2015-P0491,CVPR-2015-A001805,Ying Wu,"Tsinghua University, Beijing, China",China,data/raw/cvpr/2015/first_pages/CVPR-2015-P0491.txt
CVPR-2015-P0492,CVPR-2015-A001806,Ting Zhang,"University of Science and Technology of China, P.R. China",China,data/raw/cvpr/2015/first_pages/CVPR-2015-P0492.txt
CVPR-2015-P0492,CVPR-2015-A001807,Guo-Jun Qi,"University of Central Florida, USA",United States,data/raw/cvpr/2015/first_pages/CVPR-2015-P0492.txt
CVPR-2015-P0492,CVPR-2015-A001808,Jinhui Tang,"Nanjing University of Science and Technology, P.R. China",China,data/raw/cvpr/2015/first_pages/CVPR-2015-P0492.txt
CVPR-2015-P0492,CVPR-2015-A001809,Jingdong Wang,"Microsoft Research, P.R. China",China,data/raw/cvpr/2015/first_pages/CVPR-2015-P0492.txt
CVPR-2015-P0493,CVPR-2015-A001810,Baochang Zhang,"Istituto Italiano di Tecnologia (IIT) Pattern Analysis and Computer Vision (PAVIS) Via Morego , Genova, Italy School of Automation Science and Electrical Engineering Beihang University, Beijing, China",China | Italy,data/raw/cvpr/2015/first_pages/CVPR-2015-P0493.txt
CVPR-2015-P0493,CVPR-2015-A001811,Alessandro Perina,"Istituto Italiano di Tecnologia (IIT) Pattern Analysis and Computer Vision (PAVIS) Via Morego , Genova, Italy School of Automation Science and Electrical Engineering Beihang University, Beijing, China",China | Italy,data/raw/cvpr/2015/first_pages/CVPR-2015-P0493.txt
CVPR-2015-P0493,CVPR-2015-A001812,Vittorio Murino,"Istituto Italiano di Tecnologia (IIT) Pattern Analysis and Computer Vision (PAVIS) Via Morego , Genova, Italy School of Automation Science and Electrical Engineering Beihang University, Beijing, China",China | Italy,data/raw/cvpr/2015/first_pages/CVPR-2015-P0493.txt
CVPR-2015-P0493,CVPR-2015-A001813,Alessio Del Bue,"Istituto Italiano di Tecnologia (IIT) Pattern Analysis and Computer Vision (PAVIS) Via Morego , Genova, Italy School of Automation Science and Electrical Engineering Beihang University, Beijing, China",China | Italy,data/raw/cvpr/2015/first_pages/CVPR-2015-P0493.txt
CVPR-2015-P0494,CVPR-2015-A001814,Ramakrishna Vedantam,Microsoft Research,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0494.txt
CVPR-2015-P0494,CVPR-2015-A001815,C. Lawrence Zitnick,Microsoft Research,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0494.txt
CVPR-2015-P0494,CVPR-2015-A001816,Devi Parikh,Microsoft Research,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0494.txt
CVPR-2015-P0495,CVPR-2015-A001817,Tianmin Shu,"Center for Vision, Cognition, Learning and Art, University of California, Los Angeles",UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0495.txt
CVPR-2015-P0495,CVPR-2015-A001818,Dan Xie,"Center for Vision, Cognition, Learning and Art, University of California, Los Angeles",UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0495.txt
CVPR-2015-P0495,CVPR-2015-A001819,Brandon Rothrock,"Center for Vision, Cognition, Learning and Art, University of California, Los Angeles",UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0495.txt
CVPR-2015-P0495,CVPR-2015-A001820,Sinisa Todorovic,"Center for Vision, Cognition, Learning and Art, University of California, Los Angeles",UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0495.txt
CVPR-2015-P0495,CVPR-2015-A001821,Song Chun Zhu,"Center for Vision, Cognition, Learning and Art, University of California, Los Angeles",UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0495.txt
CVPR-2015-P0496,CVPR-2015-A001822,Wuyuan Xie,"Department of Mechanical and Automation Engineering, The Chinese University of Hong Kong Shatin, N.T., Hong Kong",UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0496.txt
CVPR-2015-P0496,CVPR-2015-A001823,Chengkai Dai,"Department of Mechanical and Automation Engineering, The Chinese University of Hong Kong Shatin, N.T., Hong Kong",UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0496.txt
CVPR-2015-P0496,CVPR-2015-A001824,Charlie C. L. Wang,"Department of Mechanical and Automation Engineering, The Chinese University of Hong Kong Shatin, N.T., Hong Kong",UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0496.txt
CVPR-2015-P0497,CVPR-2015-A001825,Maggie Wigness,"Colorado State University Fort Collins, CO",UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0497.txt
CVPR-2015-P0497,CVPR-2015-A001826,Bruce A. Draper,"Colorado State University Fort Collins, CO",UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0497.txt
CVPR-2015-P0497,CVPR-2015-A001827,J. Ross Beveridge,"Colorado State University Fort Collins, CO",UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0497.txt
CVPR-2015-P0498,CVPR-2015-A001828,Salman H. Khan,UNKNOWN,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0498.txt
CVPR-2015-P0498,CVPR-2015-A001829,Xuming He,UNKNOWN,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0498.txt
CVPR-2015-P0498,CVPR-2015-A001830,Mohammed Bennamoun,UNKNOWN,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0498.txt
CVPR-2015-P0498,CVPR-2015-A001831,Ferdous Sohel,UNKNOWN,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0498.txt
CVPR-2015-P0498,CVPR-2015-A001832,Roberto Togneri,UNKNOWN,UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0498.txt
CVPR-2015-P0499,CVPR-2015-A001833,Shijie Xiao,"School of Computer Engineering, Nanyang Technological University, Singapore Centre for Quantum Computation & Intelligent Systems and the Faculty of Engineering and Information Technology, University of Technology, Sydney, Australia",Australia | Singapore,data/raw/cvpr/2015/first_pages/CVPR-2015-P0499.txt
CVPR-2015-P0499,CVPR-2015-A001834,Wen Li,"School of Computer Engineering, Nanyang Technological University, Singapore Centre for Quantum Computation & Intelligent Systems and the Faculty of Engineering and Information Technology, University of Technology, Sydney, Australia",Australia | Singapore,data/raw/cvpr/2015/first_pages/CVPR-2015-P0499.txt
CVPR-2015-P0499,CVPR-2015-A001835,Dong Xu,"School of Computer Engineering, Nanyang Technological University, Singapore Centre for Quantum Computation & Intelligent Systems and the Faculty of Engineering and Information Technology, University of Technology, Sydney, Australia",Australia | Singapore,data/raw/cvpr/2015/first_pages/CVPR-2015-P0499.txt
CVPR-2015-P0499,CVPR-2015-A001836,Dacheng Tao,"School of Computer Engineering, Nanyang Technological University, Singapore Centre for Quantum Computation & Intelligent Systems and the Faculty of Engineering and Information Technology, University of Technology, Sydney, Australia",Australia | Singapore,data/raw/cvpr/2015/first_pages/CVPR-2015-P0499.txt
CVPR-2015-P0500,CVPR-2015-A001837,Chen Li,"State Key Lab of CAD&CG, Zhejiang University",UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0500.txt
CVPR-2015-P0500,CVPR-2015-A001838,Kun Zhou,"State Key Lab of CAD&CG, Zhejiang University",UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0500.txt
CVPR-2015-P0500,CVPR-2015-A001839,Stephen Lin,"State Key Lab of CAD&CG, Zhejiang University",UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0500.txt
CVPR-2015-P0501,CVPR-2015-A001840,Hamed Kiani Galoogahi,"Carnegie Mellon University Pittsburgh, USA",United States,data/raw/cvpr/2015/first_pages/CVPR-2015-P0501.txt
CVPR-2015-P0501,CVPR-2015-A001841,Terence Sim,National University of Singapore Singapore,Singapore,data/raw/cvpr/2015/first_pages/CVPR-2015-P0501.txt
CVPR-2015-P0501,CVPR-2015-A001842,Simon Lucey,"Carnegie Mellon University Pittsburgh, USA",United States,data/raw/cvpr/2015/first_pages/CVPR-2015-P0501.txt
CVPR-2015-P0502,CVPR-2015-A001843,Syed Zulqarnain Gilani,"School of Computer Science and Software Engineering, The University of Western Australia",Australia,data/raw/cvpr/2015/first_pages/CVPR-2015-P0502.txt
CVPR-2015-P0502,CVPR-2015-A001844,Faisal Shafait,"School of Computer Science and Software Engineering, The University of Western Australia",Australia,data/raw/cvpr/2015/first_pages/CVPR-2015-P0502.txt
CVPR-2015-P0502,CVPR-2015-A001845,Ajmal Mian,"School of Computer Science and Software Engineering, The University of Western Australia",Australia,data/raw/cvpr/2015/first_pages/CVPR-2015-P0502.txt
CVPR-2015-P0503,CVPR-2015-A001846,Philip Saponaro,"Video/Image Modeling and Synthesis (VIMS) Lab, Dept. of Computer and Information Science, University of Delaware Newark, Delaware",UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0503.txt
CVPR-2015-P0503,CVPR-2015-A001847,Scott Sorensen,"Video/Image Modeling and Synthesis (VIMS) Lab, Dept. of Computer and Information Science, University of Delaware Newark, Delaware",UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0503.txt
CVPR-2015-P0503,CVPR-2015-A001848,Abhishek Kolagunda,"Video/Image Modeling and Synthesis (VIMS) Lab, Dept. of Computer and Information Science, University of Delaware Newark, Delaware",UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0503.txt
CVPR-2015-P0503,CVPR-2015-A001849,Chandra Kambhamettu,"Video/Image Modeling and Synthesis (VIMS) Lab, Dept. of Computer and Information Science, University of Delaware Newark, Delaware",UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0503.txt
CVPR-2015-P0504,CVPR-2015-A001850,Jing Shao,"Department of Electronic Engineering, The Chinese University of Hong Kong",UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0504.txt
CVPR-2015-P0504,CVPR-2015-A001851,Kai Kang,"Department of Electronic Engineering, The Chinese University of Hong Kong",UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0504.txt
CVPR-2015-P0504,CVPR-2015-A001852,Chen Change Loy,"Department of Information Engineering, The Chinese University of Hong Kong",UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0504.txt
CVPR-2015-P0504,CVPR-2015-A001853,Xiaogang Wang,"Department of Electronic Engineering, The Chinese University of Hong Kong",UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0504.txt
CVPR-2015-P0505,CVPR-2015-A001854,Daniil Kononenko,Skolkovo Institute of Science and Technology (Skoltech),UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0505.txt
CVPR-2015-P0505,CVPR-2015-A001855,Victor Lempitsky,Skolkovo Institute of Science and Technology (Skoltech),UNKNOWN,data/raw/cvpr/2015/first_pages/CVPR-2015-P0505.txt
CVPR-2015-P0506,CVPR-2015-A001856,Bo Xin,"Nat’l Engineering Laboratory for Video Technology Cooperative Medianet Innovation Center Key Laboratory of Machine Perception (MoE) Sch’l of EECS, Peking University, Beijing, China",China,data/raw/cvpr/2015/first_pages/CVPR-2015-P0506.txt
CVPR-2015-P0506,CVPR-2015-A001857,Yuan Tian,"Nat’l Engineering Laboratory for Video Technology Cooperative Medianet Innovation Center Key Laboratory of Machine Perception (MoE) Sch’l of EECS, Peking University, Beijing, China",China,data/raw/cvpr/2015/first_pages/CVPR-2015-P0506.txt
CVPR-2015-P0506,CVPR-2015-A001858,Yizhou Wang,"Nat’l Engineering Laboratory for Video Technology Cooperative Medianet Innovation Center Key Laboratory of Machine Perception (MoE) Sch’l of EECS, Peking University, Beijing, China",China,data/raw/cvpr/2015/first_pages/CVPR-2015-P0506.txt
